target,feature_1,feature_2,feature_3,avg_R2,avg_MSE
sigma_123_e,Nb,gamma_112_usf,tao_123_iss,0.334664654412834,22008.001915917965
sigma_123_e,Nb,gamma_123_usf,tao_110_iss,0.3751282925410609,20669.54330048828
sigma_123_e,Nb,gamma_123_usf,tao_112_iss,0.260192580906249,24471.39356839193
sigma_123_e,Nb,gamma_123_usf,tao_123_iss,0.3913100396569191,20134.28251223958
sigma_123_e,Ta,Ti,C11,0.09650820065698029,29885.75518020833
sigma_123_e,Ta,Ti,C12,0.524928850736962,15714.431575781246
sigma_123_e,Ta,Ti,C44,0.29860418072447276,23200.812397558595
sigma_123_e,Ta,Ti,gamma_110_usf,0.4119131826308063,19452.770530273432
sigma_123_e,Ta,Ti,gamma_112_usf,0.4642403433124325,17721.88961409505
sigma_123_e,Ta,Ti,gamma_123_usf,0.4094603005925795,19533.90710742187
sigma_123_e,Ta,Mo,eta,0.0320892095729482,32016.610377669265
sigma_123_e,Ta,Mo,a0,0.1726682098553316,27366.52989108072
sigma_123_e,Ta,Mo,C11,0.22384598613872944,25673.668380013027
sigma_123_e,Ta,Mo,C12,0.5451389866154913,15045.919505761716
sigma_123_e,Ta,Mo,C44,0.6547531139386821,11420.09691848958
sigma_123_e,Ta,Mo,Ecoh_(eV),0.4154361490875169,19336.237637434893
sigma_123_e,Ta,Mo,gamma_110_usf,0.5042918226558609,16397.064411328123
sigma_123_e,Ta,Mo,gamma_112_usf,0.5344123976334948,15400.734250585934
sigma_123_e,Ta,Mo,gamma_123_usf,0.5137447858304718,16084.37873629557
sigma_123_e,Ta,Mo,tao_110_iss,0.26148499411030957,24428.64304798178
sigma_123_e,Ta,Mo,tao_112_iss,0.33369766830126885,22039.98793971355
sigma_123_e,Ta,Mo,tao_123_iss,0.44020781578754625,18516.838981087236
sigma_123_e,Ta,Hf,C12,0.4431277171669585,18420.254310546876
sigma_123_e,Ta,Hf,C44,0.41291376178476186,19419.673313834635
sigma_123_e,Ta,Hf,gamma_110_usf,0.46067120149907637,17839.94989811198
sigma_123_e,Ta,Hf,gamma_112_usf,0.5073770515028403,16295.011029036452
sigma_123_e,Ta,Hf,gamma_123_usf,0.38091634814522485,20478.085654850252
sigma_123_e,Ta,Zr,C11,0.019312644591186673,32439.234349869792
sigma_123_e,Ta,Zr,C12,0.46158466060477576,17809.73444378255
sigma_123_e,Ta,Zr,C44,0.1560145336784287,27917.401176725263
sigma_123_e,Ta,Zr,gamma_110_usf,0.3145256818481107,22674.160041634106
sigma_123_e,Ta,Zr,gamma_112_usf,0.3079238158112719,22892.536956901036
sigma_123_e,Ta,Zr,gamma_123_usf,0.34568804582004425,21643.36952291666
sigma_123_e,Ta,eta,C12,0.025816707113964776,32224.092585026043
sigma_123_e,Ta,eta,gamma_112_usf,0.061077354428547864,31057.738807486978
sigma_123_e,Ta,a0,C11,0.004740251630758603,32921.26082617188
sigma_123_e,Ta,a0,C12,0.18799065071400498,26859.693286035148
sigma_123_e,Ta,a0,gamma_110_usf,0.15604357894566645,27916.440415657544
sigma_123_e,Ta,a0,gamma_112_usf,0.18913161492738673,26821.952404296873
sigma_123_e,Ta,a0,gamma_123_usf,0.22453223364327446,25650.968644466146
sigma_123_e,Ta,C11,C12,0.38640234078091246,20296.61966595052
sigma_123_e,Ta,C11,C44,0.3404696473273255,21815.984016927083
sigma_123_e,Ta,C11,gamma_110_usf,0.22424379834324368,25660.509524381505
sigma_123_e,Ta,C11,gamma_112_usf,0.3285326122486258,22210.837969335942
sigma_123_e,Ta,C11,gamma_123_usf,0.3307200336399037,22138.48231516927
sigma_123_e,Ta,C11,tao_110_iss,0.0036617615970135353,32956.93518330078
sigma_123_e,Ta,C11,tao_112_iss,0.07272855693244198,30672.339641894534
sigma_123_e,Ta,C11,tao_123_iss,0.19631567529654323,26584.317630468748
sigma_123_e,Ta,C12,C44,0.6142771661959247,12758.962712076822
sigma_123_e,Ta,C12,Ac,0.10045744147433845,29755.121958854157
sigma_123_e,Ta,C12,Ecoh_(eV),0.5218293319928137,15816.957640136716
sigma_123_e,Ta,C12,gamma_110_usf,0.5009781130468004,16506.675493782546
sigma_123_e,Ta,C12,gamma_112_usf,0.5528423388141644,14791.107566080724
sigma_123_e,Ta,C12,gamma_123_usf,0.5549426497511668,14721.633356673172
sigma_123_e,Ta,C12,tao_110_iss,0.38634255345219976,20298.597314746094
sigma_123_e,Ta,C12,tao_112_iss,0.4333554878237842,18743.500690787758
sigma_123_e,Ta,C12,tao_123_iss,0.43588846582330354,18659.714694694005
sigma_123_e,Ta,C44,Ecoh_(eV),0.29796834691558854,23221.844545898435
sigma_123_e,Ta,C44,gamma_110_usf,0.5494035992787886,14904.854395833338
sigma_123_e,Ta,C44,gamma_112_usf,0.5857481638324571,13702.646739746093
sigma_123_e,Ta,C44,gamma_123_usf,0.5095661337116663,16222.600438248692
sigma_123_e,Ta,C44,tao_110_iss,0.22607358858641854,25599.98361448568
sigma_123_e,Ta,C44,tao_112_iss,0.22062894837323557,25780.08174550781
sigma_123_e,Ta,C44,tao_123_iss,0.3338596088397583,22034.631261002607
sigma_123_e,Ta,Ac,gamma_110_usf,0.12508051034371095,28940.638630338537
sigma_123_e,Ta,Ac,gamma_112_usf,0.16004748384897619,27783.999012434895
sigma_123_e,Ta,Ecoh_(eV),gamma_110_usf,0.4207361252570034,19160.92471220703
sigma_123_e,Ta,Ecoh_(eV),gamma_112_usf,0.4562198990303776,17987.19034446614
sigma_123_e,Ta,Ecoh_(eV),gamma_123_usf,0.46256311166004305,17777.36918190104
sigma_123_e,Ta,gamma_110_usf,gamma_112_usf,0.46980986703867295,17537.660578841143
sigma_123_e,Ta,gamma_110_usf,gamma_123_usf,0.4613027539156003,17819.05936992187
sigma_123_e,Ta,gamma_110_usf,tao_110_iss,0.25793015421292315,24546.230252376303
sigma_123_e,Ta,gamma_110_usf,tao_112_iss,0.3418875682830109,21769.081943684894
sigma_123_e,Ta,gamma_110_usf,tao_123_iss,0.3969277126828779,19948.460791601556
sigma_123_e,Ta,gamma_112_usf,gamma_123_usf,0.4678517457023605,17602.43143222656
sigma_123_e,Ta,gamma_112_usf,tao_110_iss,0.3119607871607028,22759.001779817703
sigma_123_e,Ta,gamma_112_usf,tao_112_iss,0.30216778339221667,23082.935337727864
sigma_123_e,Ta,gamma_112_usf,tao_123_iss,0.38123554269992344,20467.52731848958
sigma_123_e,Ta,gamma_123_usf,tao_110_iss,0.25992837134921803,24480.133107747402
sigma_123_e,Ta,gamma_123_usf,tao_112_iss,0.22461945298514663,25648.083597916673
sigma_123_e,Ta,gamma_123_usf,tao_123_iss,0.43379350099893593,18729.01206507161
sigma_123_e,Ti,Mo,eta,0.14597713880875626,28249.418717936194
sigma_123_e,Ti,Mo,a0,0.21594547425375052,25935.001979459634
sigma_123_e,Ti,Mo,C11,0.41315051013730586,19411.84213782552
sigma_123_e,Ti,Mo,C12,0.5636156170965155,14434.748429817702
sigma_123_e,Ti,Mo,C44,0.7557430032854967,8079.547385123696
sigma_123_e,Ti,Mo,Ac,0.12238194040199953,29029.90208649088
sigma_123_e,Ti,Mo,Ecoh_(eV),0.6357548593401965,12048.522307845049
sigma_123_e,Ti,Mo,gamma_110_usf,0.61356558494645,12782.500438736975
sigma_123_e,Ti,Mo,gamma_112_usf,0.6062506729449705,13024.463530598958
sigma_123_e,Ti,Mo,gamma_123_usf,0.5885379658897356,13610.36550227864
sigma_123_e,Ti,Mo,tao_110_iss,0.20765210797506392,26209.33043977864
sigma_123_e,Ti,Mo,tao_112_iss,0.3106081808475203,22803.743371451823
sigma_123_e,Ti,Mo,tao_123_iss,0.4383908172581532,18576.941765917963
sigma_123_e,Ti,Hf,C11,0.03057418880677591,32066.72432418619
sigma_123_e,Ti,Hf,C12,0.4711307707704395,17493.967647070305
sigma_123_e,Ti,Hf,C44,0.46485192201182013,17701.65977770182
sigma_123_e,Ti,Hf,gamma_110_usf,0.4669439765259147,17632.45867473958
sigma_123_e,Ti,Hf,gamma_112_usf,0.48481078112063747,17041.459455533844
sigma_123_e,Ti,Hf,gamma_123_usf,0.46669112215012537,17640.822606738275
sigma_123_e,Ti,Zr,C11,0.07764562859222338,30509.692454687498
sigma_123_e,Ti,Zr,C12,0.5319188091264585,15483.217318717447
sigma_123_e,Ti,Zr,C44,0.39541229652444443,19998.587816927084
sigma_123_e,Ti,Zr,gamma_110_usf,0.43496422214941033,18690.286881608063
sigma_123_e,Ti,Zr,gamma_112_usf,0.406399269164264,19635.1600860677
sigma_123_e,Ti,Zr,gamma_123_usf,0.4451115912155363,18354.631607421867
sigma_123_e,Ti,eta,C12,0.054819430226424125,31264.73879440104
sigma_123_e,Ti,eta,gamma_110_usf,0.011704416915648394,32690.899754947914
sigma_123_e,Ti,eta,gamma_112_usf,0.02384078722230203,32289.452180078126
sigma_123_e,Ti,eta,gamma_123_usf,0.07144764906344127,30714.709588151043
sigma_123_e,Ti,a0,C11,0.011559803756756396,32695.683277571614
sigma_123_e,Ti,a0,C12,0.2739571347181303,24016.08884322917
sigma_123_e,Ti,a0,gamma_110_usf,0.13777317525193808,28520.78990973307
sigma_123_e,Ti,a0,gamma_112_usf,0.2126353886471415,26044.493186946613
sigma_123_e,Ti,a0,gamma_123_usf,0.0959817055616673,29903.17061611328
sigma_123_e,Ti,C11,C12,0.41752948508640925,19266.994145442706
sigma_123_e,Ti,C11,C44,0.30063858375295094,23133.518293847654
sigma_123_e,Ti,C11,Ecoh_(eV),0.07924532480250976,30456.777608821616
sigma_123_e,Ti,C11,gamma_110_usf,0.30944059436908716,22842.364866048174
sigma_123_e,Ti,C11,gamma_112_usf,0.3663338935445493,20960.44495068359
sigma_123_e,Ti,C11,gamma_123_usf,0.3386267836080776,21876.942372037756
sigma_123_e,Ti,C11,tao_110_iss,0.11527540025093519,29264.97264195963
sigma_123_e,Ti,C11,tao_112_iss,0.11655620532588,29222.606095930994
sigma_123_e,Ti,C11,tao_123_iss,0.21132234102257472,26087.926253938796
sigma_123_e,Ti,C12,C44,0.6514815673731306,11528.313329296876
sigma_123_e,Ti,C12,Ac,0.12745521020279693,28862.088167936192
sigma_123_e,Ti,C12,Ecoh_(eV),0.5024903137898419,16456.65482815755
sigma_123_e,Ti,C12,gamma_110_usf,0.5648785277678245,14392.973795930984
sigma_123_e,Ti,C12,gamma_112_usf,0.5466400623649248,14996.266833333328
sigma_123_e,Ti,C12,gamma_123_usf,0.552810431144559,14792.163009863274
sigma_123_e,Ti,C12,tao_110_iss,0.39051945025437135,20160.433675260414
sigma_123_e,Ti,C12,tao_112_iss,0.39046612732208946,20162.197494368484
sigma_123_e,Ti,C12,tao_123_iss,0.4712231431220979,17490.91214895833
sigma_123_e,Ti,C44,Ecoh_(eV),0.4569170276176371,17964.13068382161
sigma_123_e,Ti,C44,gamma_110_usf,0.6347704846892525,12081.083510774735
sigma_123_e,Ti,C44,gamma_112_usf,0.5766056414998341,14005.06363424479
sigma_123_e,Ti,C44,gamma_123_usf,0.6574639573105897,11330.42748108724
sigma_123_e,Ti,C44,tao_110_iss,0.030314271163106993,32075.321895377598
sigma_123_e,Ti,C44,tao_112_iss,0.07779282453554373,30504.82349856771
sigma_123_e,Ti,C44,tao_123_iss,0.1249510461462473,28944.921054720046
sigma_123_e,Ti,Ac,gamma_110_usf,0.2520039703086676,24742.25691409504
sigma_123_e,Ti,Ac,gamma_112_usf,0.2156418441874058,25945.045472753904
sigma_123_e,Ti,Ac,gamma_123_usf,0.168145061406336,27516.14686302083
sigma_123_e,Ti,Ecoh_(eV),gamma_110_usf,0.4715722987780095,17479.362757519524
sigma_123_e,Ti,Ecoh_(eV),gamma_112_usf,0.44591282204514915,18328.12844664713
sigma_123_e,Ti,Ecoh_(eV),gamma_123_usf,0.5008463550544224,16511.033792447914
sigma_123_e,Ti,gamma_110_usf,gamma_112_usf,0.4818339379356156,17139.927650488276
sigma_123_e,Ti,gamma_110_usf,gamma_123_usf,0.5176136334857017,15956.40476471354
sigma_123_e,Ti,gamma_110_usf,tao_110_iss,0.2935604554607226,23367.64904016927
sigma_123_e,Ti,gamma_110_usf,tao_112_iss,0.3153064802563204,22648.332745703123
sigma_123_e,Ti,gamma_110_usf,tao_123_iss,0.36177627130821977,21111.202248600253
sigma_123_e,Ti,gamma_112_usf,gamma_123_usf,0.5141248804729474,16071.805943229165
sigma_123_e,Ti,gamma_112_usf,tao_110_iss,0.356013722978106,21301.81616311849
sigma_123_e,Ti,gamma_112_usf,tao_112_iss,0.3457384390198759,21641.702613671874
sigma_123_e,Ti,gamma_112_usf,tao_123_iss,0.41387803273287566,19387.777102376294
sigma_123_e,Ti,gamma_123_usf,tao_110_iss,0.31021896203025207,22816.617974511715
sigma_123_e,Ti,gamma_123_usf,tao_112_iss,0.32897570468223586,22196.18133160807
sigma_123_e,Ti,gamma_123_usf,tao_123_iss,0.3972932509578067,19936.36949492187
sigma_123_e,Mo,Hf,eta,0.06869187449674968,30805.865262272127
sigma_123_e,Mo,Hf,a0,0.2153851253062062,25953.537235091146
sigma_123_e,Mo,Hf,C11,0.13637174012855205,28567.14666363932
sigma_123_e,Mo,Hf,C12,0.5096079955667706,16221.215729329422
sigma_123_e,Mo,Hf,C44,0.7952639735750625,6772.270392220046
sigma_123_e,Mo,Hf,Ac,0.28281622194568673,23723.047431901043
sigma_123_e,Mo,Hf,Ecoh_(eV),0.5594395256169595,14572.885430794267
sigma_123_e,Mo,Hf,gamma_110_usf,0.6004211738517533,13217.29204641927
sigma_123_e,Mo,Hf,gamma_112_usf,0.5710159311850294,14189.960402669263
sigma_123_e,Mo,Hf,gamma_123_usf,0.5696155896721106,14236.2809820638
sigma_123_e,Mo,Hf,tao_110_iss,0.20767174946531441,26208.680737402337
sigma_123_e,Mo,Hf,tao_112_iss,0.16083486817901185,27757.953866992186
sigma_123_e,Mo,Hf,tao_123_iss,0.429463314692069,18872.24622386067
sigma_123_e,Mo,Zr,eta,0.08990268096678872,30104.25295123698
sigma_123_e,Mo,Zr,a0,0.1203300169215823,29097.775732747396
sigma_123_e,Mo,Zr,C11,0.3118379352795831,22763.065481608075
sigma_123_e,Mo,Zr,C12,0.5771662301109007,13986.520451009108
sigma_123_e,Mo,Zr,C44,0.6568596982585084,11350.415197753906
sigma_123_e,Mo,Zr,Ac,0.07151443752894594,30712.500355338543
sigma_123_e,Mo,Zr,Ecoh_(eV),0.49265043846587525,16782.138806152336
sigma_123_e,Mo,Zr,gamma_110_usf,0.4817535940522422,17142.585270214837
sigma_123_e,Mo,Zr,gamma_112_usf,0.5110394447388455,16173.86616894531
sigma_123_e,Mo,Zr,gamma_123_usf,0.5050331023662843,16372.544317220045
sigma_123_e,Mo,Zr,tao_110_iss,0.25950899126008925,24494.005387141926
sigma_123_e,Mo,Zr,tao_112_iss,0.309795558718266,22830.623334309897
sigma_123_e,Mo,Zr,tao_123_iss,0.3768021470532052,20614.175441927076
sigma_123_e,Mo,eta,a0,0.13331674566411233,28668.19995123698
sigma_123_e,Mo,eta,C11,0.0836533546807342,30310.968535774737
sigma_123_e,Mo,eta,C12,0.17960957635743133,27136.922959342442
sigma_123_e,Mo,eta,C44,0.28651605821796994,23600.66402884114
sigma_123_e,Mo,eta,Ac,0.13963502938353856,28459.20338863932
sigma_123_e,Mo,eta,Ecoh_(eV),0.12035108915688712,29097.078704101557
sigma_123_e,Mo,eta,gamma_110_usf,0.20951813592421598,26147.60585690104
sigma_123_e,Mo,eta,gamma_112_usf,0.24774776992691763,24883.043762076824
sigma_123_e,Mo,eta,gamma_123_usf,0.24127958080455772,25096.99890445963
sigma_123_e,Mo,eta,tao_110_iss,0.08112581892653967,30394.57451295573
sigma_123_e,Mo,a0,C11,0.12686710470397217,28881.54155641276
sigma_123_e,Mo,a0,C12,0.24041139787838686,25125.716710644527
sigma_123_e,Mo,a0,C44,0.3137989176375729,22698.199991178382
sigma_123_e,Mo,a0,Ac,0.11421249066369248,29300.131628157553
sigma_123_e,Mo,a0,Ecoh_(eV),0.0892313964762071,30126.457739322912
sigma_123_e,Mo,a0,gamma_110_usf,0.2943710928513385,23340.834728613278
sigma_123_e,Mo,a0,gamma_112_usf,0.36363760369515846,21049.63298580729
sigma_123_e,Mo,a0,gamma_123_usf,0.283039921420695,23715.647887434894
sigma_123_e,Mo,a0,tao_110_iss,0.17986239663222373,27128.560155338535
sigma_123_e,Mo,a0,tao_112_iss,0.08579283896075751,30240.198548209635
sigma_123_e,Mo,a0,tao_123_iss,0.006492984611415777,32863.28382096354
sigma_123_e,Mo,C11,C12,0.48359626409786416,17081.633321451824
sigma_123_e,Mo,C11,C44,0.5235404328907102,15760.357743424478
sigma_123_e,Mo,C11,Ac,0.09653150449312979,29884.98433453776
sigma_123_e,Mo,C11,Ecoh_(eV),0.35605639612635437,21300.404618196615
sigma_123_e,Mo,C11,gamma_110_usf,0.45829236496725373,17918.63719361979
sigma_123_e,Mo,C11,gamma_112_usf,0.4242934534338277,19043.255200358075
sigma_123_e,Mo,C11,gamma_123_usf,0.4678073834279735,17603.89885016276
sigma_123_e,Mo,C11,tao_110_iss,0.3113493991265504,22779.225309375004
sigma_123_e,Mo,C11,tao_112_iss,0.375291510653539,20664.144362109382
sigma_123_e,Mo,C11,tao_123_iss,0.4112525233040705,19474.623858561197
sigma_123_e,Mo,C12,C44,0.6534296911379738,11463.873176171872
sigma_123_e,Mo,C12,Ac,0.22950986001146456,25486.318425032554
sigma_123_e,Mo,C12,Ecoh_(eV),0.5759954524820038,14025.247502669265
sigma_123_e,Mo,C12,gamma_110_usf,0.603881645181297,13102.826371093746
sigma_123_e,Mo,C12,gamma_112_usf,0.5888730379539984,13599.281968717443
sigma_123_e,Mo,C12,gamma_123_usf,0.6054085716631875,13052.318606608069
sigma_123_e,Mo,C12,tao_110_iss,0.48243729713844047,17119.96969908854
sigma_123_e,Mo,C12,tao_112_iss,0.4212921900635989,19142.53116764323
sigma_123_e,Mo,C12,tao_123_iss,0.5567018818639952,14663.441372786454
sigma_123_e,Mo,C44,Ac,0.3219250071750117,22429.404720800783
sigma_123_e,Mo,C44,Ecoh_(eV),0.6817880121281602,10525.834957063802
sigma_123_e,Mo,C44,gamma_110_usf,0.6763865325681323,10704.505417447914
sigma_123_e,Mo,C44,gamma_112_usf,0.6849449761449099,10421.40871458333
sigma_123_e,Mo,C44,gamma_123_usf,0.7176404135632226,9339.907101725259
sigma_123_e,Mo,C44,tao_110_iss,0.49936569805627357,16560.01105221354
sigma_123_e,Mo,C44,tao_112_iss,0.49528122166324845,16695.117603938805
sigma_123_e,Mo,C44,tao_123_iss,0.5162205431582932,16002.485488964841
sigma_123_e,Mo,Ac,Ecoh_(eV),0.16095254484021637,27754.06135143229
sigma_123_e,Mo,Ac,gamma_110_usf,0.34313268819696946,21727.895793522133
sigma_123_e,Mo,Ac,gamma_112_usf,0.2197469077592669,25809.25793710937
sigma_123_e,Mo,Ac,gamma_123_usf,0.3809422186255957,20477.229909570313
sigma_123_e,Mo,Ac,tao_112_iss,0.11224700218549001,29365.146172298177
sigma_123_e,Mo,Ac,tao_123_iss,0.152137725906581,28045.63845351562
sigma_123_e,Mo,Ecoh_(eV),gamma_110_usf,0.6121108450838194,12830.620409960937
sigma_123_e,Mo,Ecoh_(eV),gamma_112_usf,0.5640400395551534,14420.709358626298
sigma_123_e,Mo,Ecoh_(eV),gamma_123_usf,0.5971532095500645,13325.389962890622
sigma_123_e,Mo,Ecoh_(eV),tao_110_iss,0.29584314276555207,23292.14217447917
sigma_123_e,Mo,Ecoh_(eV),tao_112_iss,0.3749569420995684,20675.21124052734
sigma_123_e,Mo,Ecoh_(eV),tao_123_iss,0.45704055140117306,17960.044756803378
sigma_123_e,Mo,gamma_110_usf,gamma_112_usf,0.5947909579355283,13403.528661523434
sigma_123_e,Mo,gamma_110_usf,gamma_123_usf,0.5803625874108825,13880.791155175777
sigma_123_e,Mo,gamma_110_usf,tao_110_iss,0.4879977665973252,16936.040161425783
sigma_123_e,Mo,gamma_110_usf,tao_112_iss,0.38905009384162276,20209.03713359374
sigma_123_e,Mo,gamma_110_usf,tao_123_iss,0.536240929963994,15340.24995
sigma_123_e,Mo,gamma_112_usf,gamma_123_usf,0.6105952316224031,12880.753961686196
sigma_123_e,Mo,gamma_112_usf,tao_110_iss,0.43172793470774257,18797.336989029947
sigma_123_e,Mo,gamma_112_usf,tao_112_iss,0.48548482724775904,17019.16331787109
sigma_123_e,Mo,gamma_112_usf,tao_123_iss,0.525359989063756,15700.170356705725
sigma_123_e,Mo,gamma_123_usf,tao_110_iss,0.4203982285679629,19172.1016788737
sigma_123_e,Mo,gamma_123_usf,tao_112_iss,0.4298705459123422,18858.77580546875
sigma_123_e,Mo,gamma_123_usf,tao_123_iss,0.5454624380693116,15035.2203594401
sigma_123_e,Mo,tao_110_iss,tao_112_iss,0.3407174575632119,21807.786935286455
sigma_123_e,Mo,tao_110_iss,tao_123_iss,0.3572566688984043,21260.701924446617
sigma_123_e,Mo,tao_112_iss,tao_123_iss,0.3887212511453742,20219.914611751305
sigma_123_e,Hf,Zr,C12,0.42361610857060833,19065.660453808592
sigma_123_e,Hf,Zr,C44,0.30042177365947387,23140.68995094401
sigma_123_e,Hf,Zr,gamma_110_usf,0.3634334397957671,21056.386331347647
sigma_123_e,Hf,Zr,gamma_112_usf,0.3799573374766351,20509.80786647135
sigma_123_e,Hf,Zr,gamma_123_usf,0.3381718738810246,21891.989902897127
sigma_123_e,Hf,eta,C12,0.08716773372564801,30194.71969785156
sigma_123_e,Hf,eta,gamma_110_usf,0.004911189727901712,32915.60652568359
sigma_123_e,Hf,a0,C12,0.13186574930897346,28716.196094498697
sigma_123_e,Hf,a0,gamma_110_usf,0.06252040323204404,31010.005553808587
sigma_123_e,Hf,a0,gamma_112_usf,0.09619576457306563,29896.089959472654
sigma_123_e,Hf,a0,gamma_123_usf,0.191910323806976,26730.038107617187
sigma_123_e,Hf,C11,C12,0.35768740708465985,21246.45394124349
sigma_123_e,Hf,C11,C44,0.3599560088670384,21171.412997298175
sigma_123_e,Hf,C11,Ecoh_(eV),0.02271606165524485,32326.655918912747
sigma_123_e,Hf,C11,gamma_110_usf,0.3286441065709209,22207.14995354817
sigma_123_e,Hf,C11,gamma_112_usf,0.23339206038970198,25357.902771289057
sigma_123_e,Hf,C11,gamma_123_usf,0.2756867086895283,23958.87789309896
sigma_123_e,Hf,C11,tao_112_iss,0.028609714155186,32131.705332910165
sigma_123_e,Hf,C11,tao_123_iss,0.021631972704669645,32362.51547734375
sigma_123_e,Hf,C12,C44,0.6276074101436401,12318.024114290363
sigma_123_e,Hf,C12,Ac,0.13622551566016203,28571.983485253902
sigma_123_e,Hf,C12,Ecoh_(eV),0.4992640795812646,16563.37239414062
sigma_123_e,Hf,C12,gamma_110_usf,0.5351161101104162,15377.456807649738
sigma_123_e,Hf,C12,gamma_112_usf,0.4183937737854135,19238.40515273437
sigma_123_e,Hf,C12,gamma_123_usf,0.5168157870796503,15982.795975325518
sigma_123_e,Hf,C12,tao_110_iss,0.33289359621462206,22066.58508375651
sigma_123_e,Hf,C12,tao_112_iss,0.28547547780937027,23635.084409147137
sigma_123_e,Hf,C12,tao_123_iss,0.39427129304453046,20036.329997526034
sigma_123_e,Hf,C44,Ecoh_(eV),0.26985755597355543,24151.694951432295
sigma_123_e,Hf,C44,gamma_110_usf,0.5772519691868757,13983.684368782551
sigma_123_e,Hf,C44,gamma_112_usf,0.5689369267352941,14258.729834830725
sigma_123_e,Hf,C44,gamma_123_usf,0.5389913639299894,15249.270932584632
sigma_123_e,Hf,C44,tao_112_iss,0.044445697557210256,31607.881737239582
sigma_123_e,Hf,Ac,gamma_110_usf,0.17140883306466037,27408.18763105468
sigma_123_e,Hf,Ac,gamma_112_usf,0.2110553124983511,26096.759039257802
sigma_123_e,Hf,Ac,gamma_123_usf,0.1391689417577175,28474.620662695306
sigma_123_e,Hf,Ecoh_(eV),gamma_110_usf,0.42615245935179874,18981.762892643226
sigma_123_e,Hf,Ecoh_(eV),gamma_112_usf,0.4037966572676583,19721.24943632812
sigma_123_e,Hf,Ecoh_(eV),gamma_123_usf,0.40604093492568083,19647.013087207022
sigma_123_e,Hf,gamma_110_usf,gamma_112_usf,0.4817583058363426,17142.42941354166
sigma_123_e,Hf,gamma_110_usf,gamma_123_usf,0.506397371254841,16327.41695022786
sigma_123_e,Hf,gamma_110_usf,tao_110_iss,0.25546371836189313,24627.815163346353
sigma_123_e,Hf,gamma_110_usf,tao_112_iss,0.21410564866938855,25995.85983896484
sigma_123_e,Hf,gamma_110_usf,tao_123_iss,0.34967161942303876,21511.600639648434
sigma_123_e,Hf,gamma_112_usf,gamma_123_usf,0.5137138774484011,16085.401125585935
sigma_123_e,Hf,gamma_112_usf,tao_110_iss,0.15716960673839095,27879.19360172526
sigma_123_e,Hf,gamma_112_usf,tao_112_iss,0.23909678695260528,25169.201488606774
sigma_123_e,Hf,gamma_112_usf,tao_123_iss,0.2770571168469201,23913.547451009104
sigma_123_e,Hf,gamma_123_usf,tao_110_iss,0.3652225787052599,20997.20508867188
sigma_123_e,Hf,gamma_123_usf,tao_112_iss,0.20970465531910673,26141.436157324217
sigma_123_e,Hf,gamma_123_usf,tao_123_iss,0.28551708887965005,23633.70799570312
sigma_123_e,Zr,eta,C12,0.017306253660868354,32505.601867740887
sigma_123_e,Zr,eta,gamma_110_usf,0.11174226477106786,29381.84190634765
sigma_123_e,Zr,eta,gamma_112_usf,0.015337484093430609,32570.72494394531
sigma_123_e,Zr,a0,C11,0.02078794093663876,32390.434410091144
sigma_123_e,Zr,a0,C12,0.1396298011098647,28459.37632978516
sigma_123_e,Zr,a0,gamma_110_usf,0.1501659295341883,28110.861650553383
sigma_123_e,Zr,a0,gamma_112_usf,0.14242944133524832,28366.7696648112
sigma_123_e,Zr,a0,gamma_123_usf,0.09157211673785015,30049.031256054677
sigma_123_e,Zr,C11,C12,0.4252543996429972,19011.468964811193
sigma_123_e,Zr,C11,C44,0.3048067710717552,22995.642747167974
sigma_123_e,Zr,C11,Ecoh_(eV),0.04138943563630323,31708.976949837237
sigma_123_e,Zr,C11,gamma_110_usf,0.31034552952753086,22812.43136735026
sigma_123_e,Zr,C11,gamma_112_usf,0.2431572136776152,25034.890453222655
sigma_123_e,Zr,C11,gamma_123_usf,0.2865823593251984,23598.47091689453
sigma_123_e,Zr,C11,tao_110_iss,0.05401110508946661,31291.476621093756
sigma_123_e,Zr,C11,tao_112_iss,0.11120360171439554,29399.659834798178
sigma_123_e,Zr,C11,tao_123_iss,0.2114492836780559,26083.727237272135
sigma_123_e,Zr,C12,C44,0.6233082866052715,12460.230776985672
sigma_123_e,Zr,C12,Ac,0.272839479334216,24053.058714127594
sigma_123_e,Zr,C12,Ecoh_(eV),0.4985906668576239,16585.64758004557
sigma_123_e,Zr,C12,gamma_110_usf,0.5384750783741711,15266.348656738273
sigma_123_e,Zr,C12,gamma_112_usf,0.5259128833249515,15681.8816876302
sigma_123_e,Zr,C12,gamma_123_usf,0.5426306184409833,15128.891456608071
sigma_123_e,Zr,C12,tao_110_iss,0.40040952853117623,19833.289081022136
sigma_123_e,Zr,C12,tao_112_iss,0.3465474068403675,21614.943528255204
sigma_123_e,Zr,C12,tao_123_iss,0.4857052020881376,17011.873745865876
sigma_123_e,Zr,C44,Ecoh_(eV),0.40873193266388297,19558.00010485026
sigma_123_e,Zr,C44,gamma_110_usf,0.5481460918942953,14946.450299479164
sigma_123_e,Zr,C44,gamma_112_usf,0.5538436359194786,14757.98660120442
sigma_123_e,Zr,C44,gamma_123_usf,0.590266519442042,13553.188305631507
sigma_123_e,Zr,C44,tao_110_iss,0.15172890798715602,28059.161356835943
